word1,word2,party,count
l'objet,analyse,#00FFFF,2
l'objet,harmonisation,#00FFFF,2
l'objet,nécessaire,#00FFFF,2
l'objet,permettre,#00FFFF,2
l'objet,mobilité,#00FFFF,2
l'objet,l'intérieur,#00FFFF,2
l'objet,d'un,#FF0000,2
l'objet,d'un,#800080,2
moindre,retraite,#FF0000,2
moindre,pose,#FF0000,2
moindre,problème,#FF0000,2
moindre,vie,#FF0000,2
moindre,d'une,#800080,2
moindre,nouvelle,#800080,2
moindre,voie,#800080,2
moindre,ferroviaire,#800080,2
moindre,dont,#800080,2
moindre,charge,#800080,2
moindre,trafic,#800080,2
moindre,six,#800080,2
moindre,l'a1,#800080,2
moindre,remarquons,#800080,2
moindre,travaux,#800080,2
moindre,réalisés,#800080,2
moindre,simultanément,#800080,2
moindre,l'application,#800080,2
moindre,l'initiative,#800080,2
discrimination,d'un,#00FFFF,2
discrimination,accord,#00FFFF,2
discrimination,ttip,#00FFFF,2
discrimination,entre,#00FFFF,2
discrimination,l'ue,#00FFFF,2
discrimination,usa,#00FFFF,2
discrimination,présente,#00FFFF,2
discrimination,source,#00FFFF,2
discrimination,considérable,#00FFFF,2
discrimination,entreprises,#00FFFF,2
discrimination,industrielles,#00FFFF,2
discrimination,suisses,#00FFFF,2
discrimination,conséquent,#00FFFF,2
discrimination,suisse,#00FFFF,2
discrimination,tenter,#00FFFF,2
discrimination,afin,#00FFFF,2
discrimination,place,#00FFFF,2
discrimination,quotas,#00FFFF,3
discrimination,femmes,#008000,4
discrimination,mettre,#008000,4
discrimination,enfants,#008000,2
discrimination,plus,#008000,2
discrimination,renforcer,#008000,2
discrimination,mêmes,#008000,4
discrimination,mariage,#008000,2
discrimination,s'agit,#008000,3
discrimination,forme,#008000,2
discrimination,fin,#008000,3
discrimination,couples,#FF0000,3
discrimination,mariés,#FF0000,3
derrière,plus,#00FFFF,3
migrant,politiques,#008000,2
migrant,culture,#008000,3
migrant,pays,#008000,2
migrant,l'acueille,#008000,2
voir,possible,#FF5733,2
voir,maintien,#FF5733,2
voir,respecter,#00FFFF,2
voir,constitution,#00FFFF,2
voir,lois,#00FFFF,3
voir,traditions,#00FFFF,3
voir,helvétiques,#00FFFF,2
voir,celui,#00FFFF,3
voir,respecte,#00FFFF,3
voir,également,#00FFFF,3
voir,retirer,#00FFFF,3
voir,autorisation,#00FFFF,3
voir,séjour,#00FFFF,3
voir,il,#00FFFF,13
voir,faut,#00FFFF,14
voir,empêcher,#00FFFF,2
voir,immigrants,#00FFFF,2
voir,taux,#00FFFF,2
voir,c'est,#00FFFF,2
voir,vie,#00FFFF,2
voir,enfants,#00FFFF,2
voir,doivent,#00FFFF,3
voir,manière,#00FFFF,7
voir,années,#00FFFF,3
voir,effets,#00FFFF,2
voir,opposer,#00FFFF,9
voir,route,#00FFFF,8
voir,transports,#00FFFF,5
voir,publics,#00FFFF,4
voir,façon,#00FFFF,3
voir,complémentaire,#00FFFF,9
voir,cantons,#00FFFF,2
voir,non,#00FFFF,2
voir,chaque,#00FFFF,2
voir,train,#00FFFF,4
voir,suisse,#00FFFF,2
voir,déjà,#00FFFF,2
voir,cas,#00FFFF,2
voir,oui,#008000,2
voir,risque,#008000,4
voir,moyens,#008000,3
voir,écoles,#008000,2
voir,enseignants,#008000,3
voir,reste,#008000,3
voir,voeux,#008000,2
voir,pieux,#008000,2
voir,existe,#008000,2
voir,certain,#008000,2
voir,nombre,#008000,2
voir,jeunes,#008000,2
voir,filles,#008000,2
voir,particulier,#008000,2
voir,simplement,#008000,2
voir,retirée,#008000,2
voir,mettre,#008000,2
voir,cas,#FF0000,2
voir,projet,#FF0000,2
voir,faut,#FF0000,5
voir,doivent,#FF0000,2
voir,pouvoir,#FF0000,2
voir,films,#800080,2
voir,production,#800080,2
voir,saine,#800080,2
voir,hautes,#800080,4
voir,exigences,#800080,4
voir,aimerions,#800080,2
voir,bien,#800080,2
voir,appliquées,#800080,2
voir,produits,#800080,2
voir,importés,#800080,2
voir,sortie,#800080,2
voir,nucléaire,#800080,2
voir,inéluctable,#800080,2
voir,efforts,#800080,2
voir,plus,#00FF00,2
tradition,und,#FF5733,2
tradition,monde,#FF5733,2
tradition,devons,#FF5733,2
tradition,prendre,#FF5733,2
tradition,responsabilités,#FF5733,2
tradition,soigner,#FF5733,2
tradition,humanitaire,#FF5733,2
tradition,suisse,#FF5733,2
tradition,tradition,#FF5733,2
tradition,toujours,#FF5733,2
tradition,bénéfique,#FF5733,2
tradition,pays,#FF5733,2
tradition,compris,#FF5733,2
tradition,suisse,#008000,2
tradition,le,#008000,2
tradition,suisse,#800080,2
humanitaire,tradition,#FF5733,2
humanitaire,service,#0000FF,2
prendrait,les,#008000,3
prendrait,verts,#008000,3
prendrait,veulent,#008000,2
prendrait,retraite,#008000,4
prendrait,carte,#008000,4
prendrait,entre,#008000,3
prendrait,autres,#008000,3
prendrait,compte,#008000,4
prendrait,pénibilité,#008000,4
prendrait,travail,#008000,4
prendrait,je,#008000,2
prendrait,souhaite,#008000,2
deviendrait,dialogue,#00FFFF,2
deviendrait,durée,#00FFFF,2
deviendrait,dangereux,#00FFFF,2
deviendrait,laisser,#00FFFF,2
deviendrait,pays,#00FFFF,2
deviendrait,évoluer,#00FFFF,2
deviendrait,vers,#00FFFF,2
deviendrait,l'anglais,#00FFFF,2
deviendrait,langue,#00FFFF,2
deviendrait,fonctionnelle,#00FFFF,2
deviendrait,échanger,#00FFFF,2
deviendrait,entre,#00FFFF,2
deviendrait,helvètes,#00FFFF,2
deviendrait,but,#00FFFF,2
deviendrait,louable,#00FFFF,2
aille,plus,#FFFF00,2
et,plus,#FFFF00,2
et,l'intérêt,#FFFF00,2
et,contre,#008000,2
associations,l'intérêt,#FFFF00,2
associations,l'enfant,#00FFFF,2
associations,cadre,#00FFFF,2
associations,actuel,#00FFFF,2
associations,,#00FFFF,2
associations,sous,#00FFFF,2
associations,forme,#00FFFF,2
associations,contrôlée,#00FFFF,2
associations,clubs,#00FFFF,2
associations,consommateur,#00FFFF,2
associations,valident,#00FFFF,2
associations,qualité,#00FFFF,4
associations,produit,#00FFFF,2
associations,membre,#00FFFF,2
associations,réservée,#00FFFF,2
travailleur,l'intérêt,#FFFF00,2
travailleur,plutôt,#00FFFF,2
travailleur,plus,#008000,3
travailleur,congé,#008000,2
travailleur,l'initiative,#800080,2
travailleur,contre,#800080,2
travailleur,l'immigration,#800080,2
travailleur,masse,#800080,4
travailleur,frein,#800080,4
travailleur,l'employeur,#800080,4
travailleur,désirant,#800080,4
travailleur,remplacer,#800080,4
travailleur,local,#800080,4
travailleur,âgé,#800080,4
travailleur,travailleur,#800080,4
travailleur,importé,#800080,4
travailleur,plus,#800080,4
travailleur,jeune,#800080,4
travailleur,surtout,#800080,4
travailleur,coûteux,#800080,2
travailleur,nos,#800080,2
travailleur,paysans,#800080,2
suffisamment,langue,#FF5733,2
suffisamment,les,#00FFFF,2
suffisamment,déjà,#00FFFF,4
suffisamment,taxés,#00FFFF,2
suffisamment,la,#00FFFF,2
suffisamment,suisse,#00FFFF,2
suffisamment,importantes,#FF0000,2
suffisamment,telle,#FF0000,2
suffisamment,n'est,#FF0000,2
suffisamment,l'usage,#800080,2
suffisamment,bourses,#800080,4
suffisamment,l'accord,#800080,2
suffisamment,fonction,#800080,2
suffisamment,résultats,#800080,2
suffisamment,permet,#800080,2
suffisamment,d'allouer,#800080,2
suffisamment,moyens,#800080,2
suffisamment,assurer,#800080,2
suffisamment,aide,#800080,2
suffisamment,efficace,#800080,2
suffisamment,l'autonomie,#800080,2
suffisamment,cantonale,#800080,2
suffisamment,matière,#800080,2
suffisamment,familles,#00FF00,2
peine,déjà,#0000FF,2
peine,d'autres,#00FFFF,2
peine,mieux,#00FFFF,2
peine,déjà,#00FFFF,2
peine,lequel,#00FFFF,2
peine,plus,#00FFFF,3
peine,longtemps,#00FFFF,2
peine,politiques,#008000,2
peine,juge,#008000,2
peine,marge,#008000,2
peine,sociale,#FF0000,2
peine,plus,#800080,5
peine,longue,#800080,2
peine,accepte,#800080,2
peine,p,#800080,2
peine,ex,#800080,2
peine,reprendre,#800080,2
peine,ressortissants,#800080,2
peine,déboutés,#800080,2
peine,criminels,#800080,2
peine,purgé,#800080,2
peine,suisse,#800080,2
peine,expulsés,#800080,2
peine,sinon,#800080,2
peine,faudrait,#800080,2
peine,diminuer,#800080,2
peine,voire,#800080,2
peine,stopper,#800080,2
peine,oui,#800080,2
peine,mesure,#800080,2
peine,perte,#800080,2
peine,fiscale,#800080,2
peine,reporte,#800080,2
peine,communes,#800080,2
peine,maîtriser,#800080,2
peine,budget,#800080,2
peine,tant,#800080,2
peine,impositions,#800080,2
peine,cantonales,#800080,2
peine,fortes,#800080,2
peine,réforme,#800080,2
nouvel,trouver,#FFFF00,2
nouvel,emploi,#FFFF00,2
nouvel,faut,#00FFFF,2
nouvel,impôt,#00FFFF,4
nouvel,suite,#00FFFF,3
nouvel,tva,#00FFFF,2
nouvel,etc,#00FFFF,2
nouvel,trafic,#00FFFF,2
nouvel,routier,#00FFFF,2
nouvel,subit,#00FFFF,2
nouvel,également,#00FFFF,2
nouvel,pression,#00FFFF,2
nouvel,objectif,#00FFFF,2
nouvel,réduction,#00FFFF,2
nouvel,émissions,#00FFFF,2
nouvel,co2,#00FFFF,2
nouvel,voitures,#00FFFF,3
nouvel,s'y,#00FFFF,2
nouvel,c'est,#800080,2
nouvel,l'initiative,#800080,2
nouvel,9,#800080,2
nouvel,février,#800080,2
nouvel,inutiles,#800080,2
nouvel,l'augmentation,#800080,2
nouvel,population,#800080,2
nouvel,assurerait,#800080,2
nouvel,congestion,#800080,2
nouvel,ouvrage,#800080,2
nouvel,l'application,#800080,2
nouvel,lat,#800080,2
nouvel,actuelle,#800080,2
nouvel,déjà,#800080,2
nouvel,cassetête,#800080,2
nouvel,communes,#800080,2
engager,plus,#00FFFF,4
engager,50,#00FFFF,3
engager,ans,#00FFFF,3
engager,faut,#00FFFF,2
engager,d'encourager,#00FFFF,2
engager,sociétés,#00FFFF,2
engager,travailleurs,#00FFFF,2
engager,production,#00FFFF,2
engager,plus,#800080,2
sachant,d'armes,#008000,2
sachant,femmes,#00FF00,2
difficilement,pays,#008000,2
s'en,c'est,#00FFFF,2
s'en,faut,#FF0000,2
2029,sortie,#FF5733,3
2029,nucléaire,#FF5733,2
2029,travail,#FF5733,2
2029,la,#FF5733,2
2029,alternatives,#00FFFF,2
2029,bien,#00FFFF,2
2029,nucléaire,#00FFFF,2
2029,plus,#800080,2
2029,nucléaire,#800080,2
2029,remplacement,#800080,2
2029,40,#800080,2
2029,production,#800080,2
2029,d'électricité,#800080,2
2029,politique,#800080,2
2029,réaliste,#800080,2
2029,laquelle,#800080,2
2029,l'horizon,#800080,2
2029,s'insère,#800080,2
2029,manière,#800080,2
2029,d'agir,#800080,2
2029,insensée,#800080,2
2029,celle,#800080,2
2029,taxe,#800080,2
2029,l'énergie,#800080,2
d'avantage,favoriser,#00FFFF,2
d'avantage,certains,#00FFFF,2
d'avantage,plus,#00FFFF,3
d'avantage,santé,#00FFFF,2
d'avantage,semble,#00FFFF,2
d'avantage,incitation,#00FFFF,2
d'avantage,suisse,#00FFFF,2
malgré,culturelles,#00FFFF,2
malgré,émissions,#008000,2
vitesse,inattention,#FFFF00,2
vitesse,l'entrée,#FFFF00,2
vitesse,agglomérations,#FFFF00,2
vitesse,met,#FFFF00,2
vitesse,vie,#FFFF00,2
vitesse,d'autrui,#FFFF00,2
vitesse,minimum,#00FFFF,2
vitesse,non,#00FFFF,3
vitesse,maximum,#00FFFF,2
vitesse,dépend,#00FFFF,2
vitesse,l'excès,#00FFFF,2
vitesse,l'autoroute,#00FFFF,2
vitesse,route,#00FFFF,2
vitesse,cantonale,#00FFFF,2
vitesse,localité,#00FFFF,2
vitesse,mise,#00FFFF,2
vitesse,danger,#00FFFF,2
vitesse,vie,#00FFFF,2
vitesse,mineurs,#00FFFF,2
vitesse,excès,#800080,2
vitesse,plus,#800080,2
vitesse,manière,#800080,2
vitesse,croire,#800080,2
vitesse,suisses,#800080,2
vitesse,qu'ils,#800080,2
vitesse,criminels,#800080,2
vitesse,conducteur,#800080,2
vitesse,dépassé,#800080,2
vitesse,limite,#800080,2
vitesse,quelque,#800080,2
vitesse,part,#800080,2
vitesse,route,#800080,2
vitesse,schengen,#800080,2
vitesse,fonctionnant,#800080,2
vitesse,longtemps,#800080,2
vitesse,l'actualité,#800080,2
élevée,malades,#FF0000,2
élevée,santé,#FF0000,2
élevée,déjà,#FF0000,2
élevée,franchise,#FF0000,2
élevée,plus,#FF0000,2
l'entrée,vitesse,#FFFF00,2
l'entrée,union,#008000,2
met,vitesse,#FFFF00,2
met,place,#00FFFF,2
met,reçoit,#00FFFF,2
met,aujourd'hui,#00FFFF,2
met,plus,#00FFFF,2
met,qu'il,#00FFFF,2
met,danger,#00FFFF,2
met,rente,#00FFFF,2
met,générations,#00FFFF,2
met,futures,#00FFFF,2
met,raison,#00FFFF,2
met,taux,#00FFFF,2
met,conversion,#00FFFF,2
met,c'est,#FF0000,2
parfois,domaine,#00FFFF,2
parfois,compétence,#00FFFF,2
parfois,vis,#00FFFF,2
parfois,d'autres,#00FFFF,2
parfois,plus,#00FFFF,4
parfois,femmes,#00FFFF,2
parfois,doivent,#00FFFF,2
parfois,armée,#008000,2
parfois,plus,#008000,3
parfois,certains,#008000,2
parfois,migrants,#FF0000,2
parfois,monde,#FF0000,2
parfois,pays,#FF0000,2
parfois,conditions,#FF0000,2
parfois,travail,#FF0000,2
parfois,orientations,#800080,2
parfois,sexuelles,#800080,2
restrictives,nnce,#00FFFF,2
restrictives,confédération,#00FFFF,2
restrictives,freiner,#00FFFF,2
restrictives,développement,#00FFFF,2
restrictives,centres,#00FFFF,2
restrictives,métropolitains,#00FFFF,2
restrictives,politiques,#00FFFF,2
restrictives,urbanistiques,#00FFFF,2
restrictives,sda,#00FFFF,2
restrictives,surfaces,#00FFFF,2
restrictives,d'assolement,#00FFFF,2
restrictives,ge,#00FFFF,2
restrictives,libre,#00FFFF,2
restrictives,circulation,#00FFFF,2
restrictives,marchandises,#00FFFF,2
restrictives,mais,#FF0000,2
restrictives,l'ue,#800080,2
restrictives,biens,#800080,2
restrictives,alimentaires,#800080,2
restrictives,suisse,#800080,2
chauffards,les,#FF0000,2
chauffards,doivent,#FF0000,2
sévèrement,graves,#00FFFF,2
sévèrement,doivent,#00FFFF,2
sévèrement,doivent,#FF0000,2
punis,initiative,#FFFF00,2
punis,graves,#00FFFF,2
punis,doivent,#00FFFF,2
punis,doivent,#FF0000,2
initiative,sévèrement,#FFFF00,2
initiative,punis,#FFFF00,2
initiative,acceptée,#FFFF00,3
initiative,peuple,#FFFF00,2
initiative,respectée,#FFFF00,2
initiative,lettre,#FFFF00,2
initiative,cas,#FFFF00,2
initiative,initiative,#FFFF00,2
initiative,choses,#FFFF00,2
initiative,suicide,#FF5733,2
initiative,d'autres,#00FFFF,2
initiative,secteurs,#00FFFF,2
initiative,économiques,#00FFFF,2
initiative,l'agriculture,#00FFFF,2
initiative,seulement,#00FFFF,2
initiative,denrées,#00FFFF,2
initiative,alimentaires,#00FFFF,2
initiative,référer,#00FFFF,2
initiative,parlementaire,#00FFFF,2
initiative,déposée,#00FFFF,2
initiative,décembre,#00FFFF,2
initiative,2010,#00FFFF,2
initiative,objet,#00FFFF,2
initiative,n°,#00FFFF,2
initiative,10538,#00FFFF,2
initiative,l'ue,#00FFFF,2
initiative,population,#00FFFF,2
initiative,suisse,#00FFFF,2
initiative,verts,#008000,2
respectée,initiative,#FFFF00,2
respectée,garantie,#00FFFF,2
respectée,financement,#00FFFF,2
respectée,partis,#00FFFF,2
respectée,politiques,#00FFFF,2
respectée,sphère,#00FFFF,2
respectée,privée,#00FFFF,2
respectée,donateurs,#00FFFF,2
respectée,également,#00FFFF,2
respectée,service,#00FFFF,2
lettre,initiative,#FFFF00,2
choses,initiative,#FFFF00,2
choses,personnes,#00FFFF,2
choses,appartient,#00FFFF,2
choses,communes,#00FFFF,2
choses,propres,#00FFFF,2
choses,décider,#00FFFF,2
choses,devons,#00FFFF,2
choses,part,#00FFFF,2
choses,pouvons,#00FFFF,2
choses,accueillir,#00FFFF,2
choses,pays,#00FFFF,2
choses,d'autres,#FF0000,2
choses,faut,#FF0000,3
différentes,initiative,#FFFF00,2
différentes,acceptée,#FFFF00,2
différentes,d'importantes,#00FF00,2
différentes,lacunes,#00FF00,2
différentes,c'est,#00FF00,2
différentes,moment,#00FF00,2
différentes,privilégié,#00FF00,2
différentes,rencontres,#00FF00,2
différentes,entre,#00FF00,2
différentes,différentes,#00FF00,2
différentes,régions,#00FF00,2
différentes,pays,#00FF00,2
différentes,outil,#00FF00,2
différentes,cohésion,#00FF00,2
différentes,social,#00FF00,2
différentes,important,#00FF00,2
différentes,bonne,#00FFFF,3
différentes,répartition,#00FFFF,2
différentes,suisse,#00FFFF,3
différentes,communautés,#00FFFF,2
différentes,vivant,#00FFFF,2
2ème,faut,#00FFFF,2
2ème,adapter,#00FFFF,2
2ème,système,#00FFFF,2
2ème,pilier,#00FFFF,3
2ème,solution,#00FFFF,2
2ème,les,#00FFFF,3
2ème,plus,#00FFFF,2
2ème,afin,#00FFFF,2
2ème,impôts,#00FFFF,2
2ème,travail,#00FFFF,2
2ème,entre,#008000,2
2ème,afin,#FF0000,2
2ème,rentes,#FF0000,2
2ème,pilier,#FF0000,2
2ème,quant,#FF0000,2
2ème,l'apprentissage,#FF0000,2
2ème,d'une,#FF0000,2
2ème,langue,#FF0000,6
2ème,nationale,#FF0000,6
2ème,ensuite,#FF0000,2
2ème,entreprises,#800080,2
probablement,enfant,#00FFFF,2
probablement,terme,#008000,2
probablement,suisse,#800080,2
probablement,marché,#800080,2
probablement,doivent,#800080,3
probablement,n'impliquant,#800080,2
probablement,d'augmentation,#800080,2
probablement,coûts,#800080,2
probablement,distribuable,#800080,2
probablement,entre,#800080,2
probablement,père,#800080,2
probablement,mère,#800080,2
probablement,oui,#800080,2
probablement,enfants,#800080,2
probablement,méthodes,#800080,2
probablement,médicales,#800080,2
probablement,reconnues,#800080,2
probablement,utiles,#800080,2
probablement,partie,#800080,2
capacité,faut,#FF5733,2
capacité,population,#FF5733,2
capacité,bien,#00FFFF,2
capacité,ainsi,#00FFFF,2
capacité,tant,#00FFFF,2
capacité,critères,#00FFFF,2
capacité,sécurité,#00FFFF,2
capacité,remplis,#00FFFF,2
capacité,faut,#00FFFF,5
capacité,utiliser,#00FFFF,2
capacité,produire,#00FFFF,2
capacité,l'électricité,#00FFFF,2
capacité,émission,#00FFFF,2
capacité,co2,#00FFFF,2
capacité,permettre,#00FFFF,3
capacité,construction,#00FFFF,5
capacité,plus,#00FFFF,5
capacité,l'assainissement,#00FFFF,2
capacité,tunnel,#00FFFF,7
capacité,gothard,#00FFFF,3
capacité,d'un,#00FFFF,3
capacité,deuxième,#00FFFF,3
capacité,augmentation,#00FFFF,4
capacité,selon,#00FFFF,3
capacité,l'initiative,#00FFFF,3
capacité,alpes,#00FFFF,3
capacité,d'autres,#00FFFF,2
capacité,mots,#00FFFF,2
capacité,n'y,#00FFFF,3
capacité,trafic,#00FFFF,2
capacité,non,#008000,2
capacité,non,#FF0000,2
capacité,cantons,#FF0000,3
capacité,financières,#FF0000,2
capacité,impôts,#FF0000,2
capacité,prise,#FF0000,2
capacité,compte,#FF0000,2
capacité,d'autres,#FF0000,2
capacité,facteurs,#FF0000,2
capacité,l'absolu,#FF0000,2
capacité,faut,#FF0000,5
capacité,augmenter,#FF0000,2
capacité,publics,#FF0000,2
capacité,plus,#00FF00,2
capacité,s'agit,#00FF00,2
capacité,cantons,#00FF00,2
capacité,financière,#00FF00,2
capacité,le,#00FF00,2
communiquer,besoin,#00FFFF,2
communiquer,devons,#00FFFF,2
communiquer,plus,#FF0000,2
ciment,comprendre,#00FFFF,2
ciment,suisse,#00FFFF,2
richesse,cité,#FF5733,2
richesse,pourrait,#FF5733,2
richesse,base,#FF5733,2
richesse,volontaire,#FF5733,2
richesse,l'immigration,#FF5733,2
richesse,limites,#FF5733,2
richesse,raisonnables,#FF5733,2
richesse,source,#FF5733,2
richesse,pays,#FF5733,2
richesse,suisse,#FF5733,2
richesse,jusqu'à,#FF5733,2
richesse,présent,#FF5733,2
richesse,capable,#FF5733,2
richesse,bien,#FF5733,2
richesse,intégrer,#FF5733,2
richesse,n'est,#FF5733,2
richesse,analyse,#00FFFF,2
richesse,harmonisation,#00FFFF,2
richesse,nécessaire,#00FFFF,2
richesse,permettre,#00FFFF,2
richesse,mobilité,#00FFFF,2
richesse,l'intérieur,#00FFFF,2
richesse,suisse,#00FFFF,2
richesse,l'inverse,#00FFFF,2
richesse,pays,#00FFFF,4
richesse,diversité,#00FFFF,2
richesse,experimentations,#00FFFF,2
richesse,permet,#00FFFF,2
richesse,fédéralisme,#00FFFF,2
richesse,l,#00FFFF,2
richesse,uniformisation,#00FFFF,2
richesse,travail,#00FFFF,2
richesse,formation,#008000,2
richesse,faut,#008000,2
richesse,jeunes,#008000,2
richesse,culture,#FF0000,3
richesse,pays,#FF0000,2
culturelle,solution,#00FFFF,2
culturelle,cependant,#00FFFF,3
culturelle,politique,#00FFFF,4
culturelle,indispensable,#00FFFF,4
culturelle,d'un,#00FFFF,4
culturelle,pays,#00FFFF,4
culturelle,don,#00FFFF,2
culturelle,d'organes,#00FFFF,2
culturelle,rester,#00FFFF,2
culturelle,décision,#00FFFF,3
culturelle,personnelle,#00FFFF,3
culturelle,inventivité,#00FFFF,2
culturelle,créativité,#00FFFF,2
culturelle,d'innovation,#00FFFF,2
culturelle,contre,#800080,2
culturelle,la,#800080,2
liberté,n'en,#00FFFF,2
liberté,sais,#00FFFF,2
liberté,rien,#00FFFF,4
liberté,autorise,#00FFFF,2
liberté,prognostic,#00FFFF,2
liberté,négatif,#00FFFF,2
liberté,privilégie,#00FFFF,2
liberté,couples,#00FFFF,2
liberté,l'expérience,#00FFFF,2
liberté,parentalité,#00FFFF,2
liberté,dira,#00FFFF,2
liberté,c'est,#00FFFF,3
liberté,l'intérêt,#00FFFF,2
liberté,l'enfant,#00FFFF,2
liberté,supprimé,#00FFFF,2
liberté,principe,#00FFFF,2
liberté,choix,#00FFFF,12
liberté,cas,#00FFFF,2
liberté,d'élection,#00FFFF,2
liberté,veillerai,#00FFFF,2
liberté,conditions,#00FFFF,2
liberté,liberté,#00FFFF,3
liberté,consommateur,#00FFFF,2
liberté,véritable,#00FFFF,3
liberté,informé,#00FFFF,2
liberté,d'un,#00FFFF,3
liberté,librement,#00FFFF,2
liberté,fournisseur,#00FFFF,2
liberté,libéralisation,#00FFFF,2
liberté,marché,#00FFFF,3
liberté,l'électricité,#00FFFF,3
liberté,garantir,#00FFFF,4
liberté,nucléaire,#00FFFF,2
liberté,plus,#00FFFF,5
liberté,tard,#00FFFF,2
liberté,afin,#00FFFF,2
liberté,sortir,#00FFFF,2
liberté,je,#00FFFF,3
liberté,individuelle,#00FFFF,4
liberté,accords,#00FFFF,2
liberté,bilatéraux,#00FFFF,2
liberté,financement,#00FFFF,2
liberté,congé,#00FFFF,2
liberté,chacun,#00FFFF,6
liberté,libre,#00FFFF,2
liberté,c’est,#00FFFF,2
liberté,vie,#00FFFF,2
liberté,la,#00FFFF,3
liberté,le,#00FFFF,2
liberté,système,#00FFFF,2
liberté,suisse,#00FFFF,4
liberté,doivent,#00FFFF,4
liberté,sécurité,#00FFFF,4
liberté,prospérité,#00FFFF,2
liberté,solution,#00FFFF,2
liberté,s'agit,#00FFFF,3
liberté,d'une,#00FFFF,2
liberté,promotion,#00FFFF,2
liberté,moyen,#00FFFF,2
liberté,n'est,#00FFFF,7
liberté,l'affaire,#00FFFF,2
liberté,l'etat,#00FFFF,2
liberté,pas,#00FFFF,2
liberté,faut,#00FFFF,3
liberté,cependant,#00FFFF,2
liberté,laisser,#00FFFF,2
liberté,pays,#00FFFF,3
liberté,moyens,#00FFFF,2
liberté,nécessaires,#00FFFF,2
liberté,fonctionnement,#00FFFF,2
liberté,l'innovation,#00FFFF,3
liberté,d'autres,#00FFFF,2
liberté,femmes,#00FFFF,2
liberté,d'entreprendre,#00FFFF,2
liberté,recherche,#00FFFF,2
liberté,économique,#00FFFF,2
liberté,choisir,#00FFFF,2
liberté,mineurs,#00FFFF,2
liberté,nécessaire,#00FFFF,2
liberté,la,#FF0000,2
liberté,partie,#FF0000,2
liberté,sociale,#FF0000,2
liberté,importante,#FF0000,2
liberté,toutefois,#FF0000,2
liberté,doivent,#FF0000,2
liberté,formation,#FF0000,2
liberté,laisser,#800080,2
liberté,cantons,#800080,2
liberté,arme,#800080,3
liberté,d'armes,#800080,2
liberté,terroristes,#800080,2
liberté,criminels,#800080,2
liberté,acabit,#800080,2
liberté,attachée,#800080,2
liberté,posséder,#800080,2
liberté,liberté,#800080,2
liberté,liée,#800080,2
liberté,traditions,#800080,2
liberté,helvétiques,#800080,2
liberté,plutôt,#800080,2
liberté,mesure,#800080,2
liberté,certaines,#800080,2
liberté,choix,#800080,2
liberté,la,#800080,2
liberté,dénigrer,#800080,2
liberté,place,#800080,2
liberté,femmes,#800080,2
liberté,postes,#800080,2
liberté,responsabilités,#800080,2
liberté,culture,#800080,2
liberté,essentielle,#800080,2
liberté,société,#800080,2
liberté,penser,#800080,2
liberté,or,#800080,2
liberté,financement,#800080,2
liberté,l'etat,#800080,2
liberté,risque,#800080,2
liberté,diriger,#800080,4
liberté,pensée,#800080,4
liberté,d'imposer,#800080,2
liberté,l'air,#800080,2
liberté,temps,#800080,2
liberté,tri,#800080,2
liberté,bienpensant,#800080,2
liberté,nuit,#800080,2
liberté,soutien,#800080,2
liberté,neutre,#800080,2
liberté,estil,#800080,2
liberté,envisageable,#800080,2
liberté,appui,#800080,2
liberté,pouvoirs,#800080,2
liberté,publics,#800080,2
liberté,volonté,#00FF00,2
quant,nationale,#FF0000,2
quant,supplémentaires,#FF0000,2
quant,pharmaceutique,#FF0000,2
quant,autorités,#FF0000,2
quant,totalement,#FF0000,2
quant,l'apprentissage,#FF0000,3
quant,d'une,#FF0000,2
quant,droit,#800080,2
quota,femmes,#FF5733,2
quota,bien,#008000,2
quota,n'est,#008000,3
quota,question,#008000,2
quota,cas,#008000,3
quota,faut,#008000,3
quota,doivent,#008000,2
quota,plus,#008000,2
quota,respecter,#008000,2
quota,conduit,#800080,2
quota,multitudes,#800080,2
quota,risquer,#800080,2
quota,vies,#800080,2
quota,traversant,#800080,2
quota,mediterranée,#800080,2
quota,placer,#800080,2
quota,femmes,#800080,4
quota,plus,#800080,2
quota,sûre,#800080,2
quota,manière,#800080,2
quota,dénigrer,#800080,2
quota,place,#800080,2
quota,postes,#800080,2
quota,non,#00FF00,2
quota,femmes,#00FF00,2
quota,question,#00FF00,2
quota,plus,#00FF00,2
contraire,faut,#0000FF,2
contraire,c'est,#00FFFF,2
contraire,particulièrement,#00FFFF,2
contraire,important,#00FFFF,2
contraire,contournement,#00FFFF,2
contraire,genève,#00FFFF,2
contraire,saturé,#00FFFF,2
contraire,temps,#00FFFF,2
contraire,faut,#00FFFF,3
contraire,permettre,#00FFFF,2
contraire,déclassement,#00FFFF,2
contraire,suffisance,#00FFFF,2
contraire,nouvelles,#00FFFF,2
contraire,zones,#00FFFF,2
contraire,bâtir,#00FFFF,2
contraire,accompagner,#00FFFF,2
contraire,d'organes,#00FFFF,2
contraire,don,#00FFFF,2
contraire,plus,#00FFFF,4
contraire,solution,#00FFFF,2
contraire,n'est,#008000,3
contraire,économique,#008000,2
contraire,suisse,#008000,7
contraire,doivent,#008000,4
contraire,oui,#008000,3
contraire,faut,#008000,2
contraire,cependant,#008000,2
